,2
55485,ENSG00000235563
55486,NRG3
55487,LINC02541
55488,PLG
55489,ENSG00000243230
55490,SCN8A
55491,RRP7A
55492,ANO5
55493,DIABLO
55494,ENSG00000233139
55495,YIPF5
55496,C11orf1
55497,ENSG00000229699
55498,RAD51B
55499,LINC01160
55500,SP9
55501,CFL2
55502,LINC01238-1
55503,ENSG00000259869
55504,NRG4
55505,AK4P1
55506,ENSG00000285847
55507,ENSG00000228477
55508,ENSG00000235725
55509,NXT2
55510,POTEC
55511,TM6SF2
55512,DHX34
55513,ENSG00000289108
55514,SLC26A1
55515,ENSG00000272109
55516,RAG1
55517,ENSG00000287055
55518,ENSG00000254632
55519,KIF27
55520,ENSG00000276663
55521,ENSG00000287185
55522,C14orf180-1
55523,ENSG00000274220
55524,ENSG00000254929
55525,CD2AP-DT
55526,ZNF24TR
55527,ENSG00000247228
55528,KCNT1
55529,PAK6-AS1
55530,ZNF132-DT
55531,COL24A1
55532,TCEA1P2
55533,ENSG00000273711
55534,YTHDF2
55535,DENND11
55536,ZBTB47-AS1
55537,PRAM1
55538,ENSG00000261135
55539,SYDE2
55540,RBM44
55541,ENSG00000259321
55542,ENSG00000285298
55543,ENSG00000248540
55544,ENSG00000227863
55545,ENSG00000241326
55546,TET1
55547,ENSG00000289485
55548,ENSG00000289401
55549,CC2D2B
55550,ENSG00000286182
55551,MC2R
55552,TMEM18-DT
55553,IRF1-AS1
55554,TMEM221
55555,MPHOSPH10P2
55556,ZNF596
55557,CRHR1-1
55558,HERC2P4
55559,NUDT16-DT
55560,ENSG00000259959
55561,ENSG00000289285
55562,PRKACB-DT
55563,PDE6G
55564,ENSG00000233760
55565,DLGAP1-AS2
55566,ENSG00000272831
55567,PRSS43P
55568,ENSG00000259792
55569,OR7E47P
55570,VEGFC
55571,ANKRD53
55572,KLKB1
55573,ENSG00000237356
55574,PURPL
55575,C14orf180
55576,ENSG00000227733
55577,KRTAP5-4-2
55578,ENSG00000289757
55579,ENSG00000274449
55580,ANKRD20A19P
55581,C4orf47
55582,POU5F1B
55583,ENSG00000288010
55584,ENSG00000272865
55585,MYRF
55586,ENSG00000249684
55587,ITPR1-DT
55588,ENSG00000264548
55589,MRPS18AP1
55590,HAS2-AS1
55591,ENSG00000284626
55592,ENSG00000286449
55593,LRRC46
55594,CYP1B1-AS1
55595,SYCE1
55596,ENSG00000251023
55597,MDC1-3
55598,MDC1-6
55599,ENSG00000289642
55600,ENSG00000257207
55601,C10orf143
55602,ASCL4
55603,ENSG00000273972
55604,ENSG00000260271
55605,SNRNP27
55606,GJA4
55607,TBX2-AS1
55608,LSINCT5
55609,BMP3
55610,SRRM5
55611,ENSG00000287668
55612,USP44
55613,PMS2P7
55614,RFLNB-1
55615,RFLNB
55616,ENSG00000285213
55617,ENSG00000285515
55618,CNGB1
55619,C4orf46P2
55620,LINC02609
55621,ENSG00000281039
55622,ENSG00000229116
55623,TBC1D8B
55624,SDSL
55625,EPOP-1
55626,ENSG00000288049
55627,FAM228A
55628,DPP9-AS1
55629,E2F5
55630,TTBK2-AS1
55631,PPM1L-DT
55632,ZNF214
55633,RPH3AL-AS1-2
55634,RPH3AL-AS1-1
55635,ENSG00000226622
55636,ENSG00000273523
55637,ENSG00000265179
55638,ENSG00000289889
55639,TBXA2R
55640,ENSG00000280821
55641,ENSG00000232386
55642,GPR37L1
55643,DNAJC27-AS1
55644,PXDNL
55645,TBC1D8-AS1
55646,CHRNA7
55647,ARMC12
55648,CFAP58-DT
55649,ARNT2
55650,INCENP
55651,ENSG00000273306
55652,SLC38A11
55653,ENSG00000287719
55654,ENSG00000255240
55655,LST1-2
55656,PDE4C
55657,OR9H1P
55658,KCTD21
55659,ENSG00000287346
55660,ZNF350-AS1
55661,PRICKLE2
55662,CCDC62
55663,ENSG00000287679
55664,TRHDE
55665,FGD5P1
55666,CKAP2-DT
55667,ENSG00000288856
55668,HSFX1
55669,RPS2P46
55670,ENSG00000258757
55671,ARAP1-AS2
55672,ENSG00000255983
55673,GAD1
55674,IGHV3-30-1
55675,IGHV3-30
55676,ENSG00000230454
55677,KIRREL3
55678,PCDHB2
55679,KLF14
55680,LINC00299
55681,FOXI2
55682,PGR-AS1
55683,ENSG00000167046
55684,ST20
55685,ENSG00000269930
55686,ENSG00000282670
55687,ZBTB8B
55688,CCHCR1-1
55689,CDNF
55690,NPAS3
55691,ENSG00000290101
55692,TRIM15-2
55693,TRIM15-6
55694,EXOC8
55695,KRT36
55696,CCKBR
55697,OR5A2
55698,ENSG00000287387
55699,RPS10P5
55700,ENSG00000287335
55701,DOK1
55702,RASL10B
55703,TTC30A
55704,THTPA
55705,HSD3BP2
55706,PON1
55707,C9orf72
55708,ENSG00000269091
55709,TSC22D1-AS1
55710,ZNF470
55711,EHMT2-AS1
55712,GPR75
55713,RHPN1-AS1
55714,ENSG00000275494
55715,LINC02987
55716,C2orf74-DT
55717,ENSG00000257831
55718,ENSG00000278920
55719,ENSG00000235381
55720,SPATA24
55721,FAM78B
55722,MYO18B
55723,ENOX1
55724,ENSG00000288869
55725,PMF1-BGLAP
55726,ENSG00000287069
55727,SPDYE12
55728,DAB1
55729,KIF19
55730,TMEM217B
55731,NOX1
55732,IGHGP
55733,ENSG00000285571
55734,NPIPA3
55735,ZNF625
55736,ENSG00000268442
55737,BCAS4
55738,ENSG00000286366
55739,LINC01909
55740,DLGAP2-3
55741,LINC00310
55742,PPP1R18-2
55743,PPP1R18-3
55744,C21orf140
55745,ENSG00000264727
55746,TEDC2-AS1
55747,KANSL1L-AS1
55748,ENSG00000262410
55749,ENSG00000226816
55750,ENSG00000261123
55751,GPAA1P2
55752,TSPEAR-AS2
55753,ENSG00000286940
55754,C14orf28
55755,ZSCAN4
55756,KIF5C
55757,FAM163B
55758,ENSG00000288926
55759,NFYB
55760,ENSG00000260698
55761,TMEM59L
55762,FAM83A-AS1
55763,KBTBD12
55764,PHACTR2
55765,ENSG00000251584
55766,LEFTY2
55767,KRTAP4-11
55768,CYYR1-AS1
55769,NCR3LG1
55770,ENSG00000268836
55771,PKD1-AS1
55772,PCLO
55773,RASGRF2
55774,ENSG00000288062
55775,CLTRN
55776,TSTD2
55777,MEIOB
55778,LINC00393
55779,METTL14-DT
55780,SLC2A5
55781,TRUB1
55782,ENSG00000285583
55783,TTTY2
55784,ENSG00000286694
55785,ATE1
55786,ENSG00000173727
55787,MYO3B
55788,BLACAT1
55789,ZNF420
55790,LINC01977
55791,RBKS
55792,CNOT2
55793,SAPCD1-1
55794,RAMACL
55795,UTS2R
55796,CBR1-AS1
55797,CDK13-DT
55798,DPYSL4
55799,ZNF69
55800,B3GALT1
55801,LINC03011
55802,ENSG00000260212
55803,C3orf33
55804,PYCR3-1
55805,ENSG00000273432
55806,RAB30
55807,SCML2
55808,LINC02928
55809,ENSG00000261060
55810,GPM6B
55811,TTPA
55812,FAM3D
55813,SMIM20
55814,ENSG00000260249
55815,NRM-6
55816,NRM-3
55817,NRM-2
55818,NRM-4
55819,NRM-1
55820,NRM-5
55821,MRPS30-DT
55822,ENSG00000240103
55823,ENSG00000286237
55824,ENSG00000262227
55825,ENSG00000269680
55826,ENSG00000255237
55827,ENSG00000289251
55828,ZNF579
55829,SETX
55830,INSYN2B
55831,POLR1H-4
55832,SNHG28
55833,CA3-AS1
55834,ENSG00000285676
55835,C9orf50
55836,CASP12
55837,LUCAT1
55838,ENSG00000241449
55839,ENSG00000260267
55840,SKOR1
55841,ZNF208
55842,MINDY2-DT
55843,AQP6
55844,ENSG00000267834
55845,ENSG00000278266
55846,HEPACAM
55847,EMC3-AS1
55848,ENSG00000270008
55849,ZNF879
55850,RBM38
55851,KIR2DL4-11
55852,TMEM130
55853,HCAR1
55854,TEX22
55855,ENSG00000258702
55856,ZNF826P
55857,ENSG00000272444
55858,ENSG00000272140
55859,ZNF566-AS1
55860,PRRT1
55861,METTL4
55862,CNKSR3
55863,PRDM7
55864,SDCBP2-AS1
55865,DMGDH
55866,ENSG00000261542
55867,SOX17
55868,ZNF706
55869,ENSG00000265218
55870,KLHL31
55871,FKBP14-AS1
55872,MRPL20-AS1
55873,OCA2
55874,ENSG00000284830
55875,ENSG00000254875
55876,ENSG00000262633
55877,ENSG00000236501
55878,DHFR2
55879,PLCXD2
55880,GPR87
55881,CDPF1P1
55882,ENSG00000286974
55883,SLC38A4-AS1
55884,SCN2B
55885,ENSG00000289894
55886,ENSG00000240240
55887,ENSG00000231863
55888,HAUS3
55889,ENSG00000278601
55890,CDH17
55891,MARCHF5
55892,SV2C
55893,RBMXP4
55894,TMC1
55895,ROCK2
55896,FRG2B
55897,GPATCH2
55898,ZNF468
55899,ARHGEF35-1
55900,ENSG00000258918
55901,ENSG00000267904
55902,ZNF536
55903,MYRFL
55904,JOSD2
55905,H2BW2
55906,ZNF502-1
55907,ZNF502
55908,POTEM
55909,CA4
55910,AKAP1-DT
55911,ENSG00000288999
55912,CENPC
55913,CLDN12
55914,CPVL-AS2
55915,CES5A-1
55916,ZNF556
55917,LCNL1
55918,BOK
55919,PGA4
55920,ENSG00000257225
55921,SLC28A2-AS1
55922,ENSG00000239775
55923,PRSS50
55924,ENSG00000289258
55925,LINC02587
55926,KRT16P5
55927,SLN
55928,LRRC37A16P
55929,NPPA
55930,GUSBP14
55931,KRTAP4-9-1
55932,CHST9
55933,NTNG1
55934,SFMBT1
55935,ENSG00000275155
55936,ASAH2
55937,POLR3D
55938,LINC01023
55939,CCL1
55940,ZNF852
55941,CCDC90B-AS1
55942,TMPRSS11D
55943,B4GALT1-AS1
55944,TTLL7-IT1
55945,SCN1A-AS1
55946,CTAGE7P
55947,JPH4
55948,ENSG00000287629
55949,ENSG00000233230
55950,KEL
55951,PI4K2A
55952,BIK
55953,NTF3
55954,RBM14-RBM4
55955,TRIM61
55956,ENSG00000230699
55957,MT1JP
55958,FAM86B2
55959,PLCXD3
55960,ST20-AS1
55961,ENSG00000290058
55962,HHEX
55963,TBCE-2
55964,TBCE
55965,DYNLRB2
55966,TAS1R3
55967,TPTE2P1
55968,GPR199P
55969,ENSG00000287868
55970,N4BP2
55971,KLHL14
55972,ENSG00000239920
55973,ENSG00000280486
55974,ZCWPW1
55975,OR2A42
55976,TNFRSF11A
55977,B3GAT2
55978,ZNF365
55979,LINC01473
55980,FGF17
55981,TGDS
55982,UNC5D
55983,HADHAP2
55984,MANBAL
55985,PTCHD1
55986,SLC16A12
55987,IQCK
55988,ABCB11
55989,USP46-DT
55990,ACYP1
55991,LRCOL1
55992,ENSG00000268744
55993,SEMA3C
55994,IRS4
55995,MUSK
55996,MSANTD3-TMEFF1
55997,POLK
55998,ENPP6
55999,NPAS2
56000,DHODH
56001,SCN5A
56002,ZNF501-1
56003,ZNF501
56004,AGMO
56005,ADAMTS9
56006,CERS1
56007,ENSG00000288632
56008,INE1
56009,PRORP
56010,ENSG00000269825
56011,EHBP1L1
56012,ENSG00000254539
56013,PCDHGB2
56014,TANGO2
56015,DERA
56016,GLIS3
56017,SNX9
56018,KRT73-AS1
56019,IGLV2-23
56020,MUC20-5
56021,ACTL11P
56022,ENSG00000288033
56023,ZBED4
56024,ENSG00000258525
56025,ENSG00000288098
56026,ZNF684
56027,KCTD19
56028,ERCC8
56029,ENSG00000280881
56030,KCNA2
56031,ZNF469
56032,SERP2
56033,CES5A
56034,ZNF727
56035,LINC01485
56036,RPS3AP34
56037,PKLR
56038,EPHA7
56039,ENSG00000284337
56040,ENSG00000278784
56041,ENSG00000285309
56042,ENSG00000271327
56043,ENSG00000203620
56044,NDN
56045,ENSG00000271795
56046,SMG9
56047,MAMDC4
56048,ENG
56049,ENSG00000287908
56050,MZB1
56051,LINC02976
56052,ENSG00000228401
56053,CHCHD7
56054,CFAP57
56055,TUSC8
56056,HNRNPCP1
56057,IGHE-1
56058,ENSG00000269155
56059,ENSG00000279668
56060,ENSG00000274415
56061,ENSG00000261822
56062,FXYD2
56063,CDRT15P4
56064,ENSG00000260118
56065,ZNF286A-TBC1D26
56066,AMHR2
56067,LINC00240
56068,SLC33A1
56069,FKBP14
56070,PCDHB3
56071,ZFYVE28
56072,PCDHB1-AS1
56073,ADGRB2
56074,LINC02247
56075,ENSG00000233928
56076,LINC02544
56077,ENSG00000285569
56078,ENSG00000286896
56079,STIM2-AS1
56080,KHDC1
56081,COL9A1
56082,ENSG00000287766
56083,C18orf54
56084,KRT84
56085,TMEM143
56086,ENSG00000215014
56087,ENSG00000249590
56088,LPP-AS2
56089,ENSG00000289404
56090,CYP4F26P
56091,ENSG00000234451
56092,HSPBP1
56093,FAM209A
56094,MUC5B
56095,PRRG1
56096,TSGA10IP
56097,GALNTL6
56098,LINC01127
56099,LINC02263
56100,ENSG00000261338
56101,CAPZA3
56102,PCDHB12
56103,FAM161A
56104,MEMO1P1
56105,ENSG00000269476
56106,ENSG00000281706
56107,RAB44
56108,PRR34
56109,ENSG00000289748
56110,LINC00939
56111,CSRP1-AS1
56112,ENSG00000267179
56113,ZNF668
56114,TNFSF18
56115,DBF4B
56116,ENSG00000278082
56117,SYCP3
56118,TICRR
56119,SMYD2
56120,UTP25
56121,PPIL6
56122,EPX
56123,CDC20-DT
56124,ENSG00000250654
56125,GLB1L
56126,RPL7AP64
56127,SERTAD4-AS1-1
56128,ANKDD1B
56129,KLHL41
56130,FDXR
56131,ENSG00000274561
56132,ENSG00000285517
56133,TTTY2B
56134,EID3
56135,ENSG00000287385
56136,ENSG00000271780
56137,RADIL
56138,KCNQ3
56139,ATAT1-2
56140,EHBP1-AS1
56141,SSBP4
56142,MIA
56143,LINC00462
56144,LRRC37A4P-1
56145,SLC22A4
56146,CLDN19
56147,RADX
56148,ENSG00000273145
56149,ENSG00000260418
56150,KRTAP5-2-1
56151,KRTAP5-2-2
56152,KRTAP5-2
56153,RFESD
56154,SPINK1
56155,WWP1-AS1
56156,CEP192
56157,ENSG00000260274
56158,DCHS2
56159,DCHS2-1
56160,DSCAS
56161,SLC13A4
56162,FAM131B
56163,ADARB2
56164,CADM2
56165,NAT8L
56166,ENSG00000273381
56167,ENSG00000260261
56168,PPP1R16A
56169,RNLS
56170,ENSG00000267605
56171,ZNF396
56172,MRM3
56173,GRIN3A
56174,TMEM145
56175,EIF1AY
56176,LINC01151
56177,MACC1-DT
56178,KRTAP9-4-2
56179,ENSG00000275311
56180,ENSG00000267466
56181,LENG8-AS1-1
56182,SPTBN1-AS2
56183,ENSG00000186148
56184,FALEC
56185,ENSG00000259001
56186,C3orf80
56187,ENSG00000289182
56188,ENSG00000233935
56189,NFIA-AS2
56190,GPSM3-2
56191,ENSG00000257921
56192,ENSG00000244468
56193,KRT33A
56194,ENSG00000259522
56195,ENSG00000285125
56196,TFPT-1
56197,TFPT-4
56198,TFPT-6
56199,TFPT-5
56200,TFPT-9
56201,TFPT-2
56202,TFPT-3
56203,TFPT-7
56204,ANXA2R
56205,B3GNTL1-1
56206,DSEL
56207,GTF2IP7
56208,KRTAP4-9
56209,MUC20-1
56210,SHH
56211,ENSG00000279110
56212,ENSG00000232110
56213,GCKR
56214,FKBPL-1
56215,LIPN
56216,TAP2-2
56217,ENSG00000283236
56218,FAM120AOS
56219,SULT1A2
56220,IGKV3D-20
56221,COLGALT2
56222,ENSG00000284644
56223,FSD1L
56224,HCFC2
56225,HECTD2
56226,SLC35G2
56227,ENSG00000259635
56228,ADORA2A-AS1
56229,ENSG00000279529
56230,NKX1-2
56231,GRIN2C
56232,SERPINF1-1
56233,TMEM30B
56234,KIAA1614-AS1
56235,TAMM41
56236,ENSG00000267342
56237,RELA-DT
56238,ENSG00000273799
56239,RAB6C-AS1
56240,PRR5L
56241,ENSG00000225544
56242,ENSG00000286045
56243,AJM1
56244,ENSG00000261829
56245,ENSG00000288827
56246,NEURL2
56247,ENSG00000272909
56248,CTH
56249,DMWD
56250,ENSG00000258539
56251,SLC7A9
56252,VSIG2
56253,LNCTAM34A
56254,SSH2
56255,CELF6
56256,ENSG00000290117
56257,ENSG00000272009
56258,CHD5
56259,OR7E154P-1
56260,ENSG00000224848
56261,P2RX6
56262,NAPSA
56263,DNAL1
56264,RNF32
56265,HSPA1L-4
56266,HSPA1L-1
56267,CRX
56268,NRN1L
56269,ZC3HC1
56270,PEX5
56271,ZNF771
56272,ENSG00000255389
56273,CHRNA10
56274,LINC00595
56275,CEACAM7-1
56276,WFIKKN2
56277,NPY4R2-1
56278,ENSG00000260892
56279,ENSG00000287666
56280,ENSG00000288754
56281,ESR2
56282,NOS3
56283,LINC01144
56284,LINC02846
56285,DRAIC
56286,NOX4
56287,ENSG00000273674
56288,POU2AF1
56289,NUDT10
56290,HCCS-DT
56291,ENSG00000288349
56292,C20orf202
56293,ENSG00000289288
56294,THUMPD2
56295,RNF32-AS1
56296,ENSG00000228793
56297,ENSG00000285669
56298,ENSG00000214546
56299,MT1L
56300,SULT4A1
56301,LINC02617
56302,IGSF22
56303,ENSG00000269918
56304,GOLGA8N
56305,TCTE1
56306,HEATR4
56307,UBE2D1
56308,SLC30A2
56309,ZNF114
56310,VEGFD
56311,ENSG00000275476
56312,CHD1-DT
56313,ZC2HC1C
56314,ZNF17
56315,ENSG00000287593
56316,AGA-DT
56317,ZNF534
56318,ACTR6
56319,MRPL23-AS1-1
56320,MMP11-1
56321,ZNF843
56322,NRIP2
56323,ENSG00000283243
56324,WIPF3
56325,ENSG00000253642
56326,PAEP
56327,SPDYE11
56328,SPDYE9
56329,IGSF1
56330,OPN1MW3
56331,LINC02254
56332,SLC22A18AS
56333,IGHG3
56334,CINP
56335,BTN2A1
56336,PPP2R3A
56337,ENSG00000269289
56338,VPS45
56339,GGTLC3
56340,NOXRED1
56341,SLC18A2-AS1
56342,GUSBP9
56343,YWHAH-AS1
56344,ZNF551
56345,SEC1P
56346,ENSG00000286895
56347,KLRK1-AS1
56348,ZNF253
56349,ENSG00000269376
56350,AFDN-DT
56351,ENSG00000287664
56352,MTFMT
56353,FPGT-TNNI3K
56354,AXDND1
56355,OPN4
56356,NAIPP3
56357,ENSG00000287929
56358,ZNF761
56359,OXCT2
56360,TMX2P1
56361,FRMPD2B
56362,CLPTM1L
56363,H2BC5
56364,LINC01948
56365,VPS37B
56366,STX18
56367,GP6
56368,GP6-7
56369,DANT2
56370,POU2F3
56371,WDPCP
56372,LINC01285
56373,PTGDR2
56374,HSFX2
56375,ENSG00000272807
56376,FAM180A
56377,PALB2
56378,BDKRB1
56379,ENSG00000196826
56380,ENSG00000285184
56381,DPH6
56382,RPSAP41
56383,ENSG00000277511
56384,ENSG00000286681
56385,LOXHD1
56386,ENSG00000275632
56387,ZNF460-AS1
56388,GPHN
56389,LST1
56390,PDE1C
56391,ENSG00000286964
56392,ADAMTSL4
56393,LRRC4B
56394,HSD17B1P1
56395,KRTAP12-2
56396,HOXC-AS1
56397,ANKRD20A8P
56398,ENSG00000267706
56399,ZFP92
56400,ENSG00000234353
56401,DBR1
56402,ARHGEF38
56403,RPS9-7
56404,RPS9-6
56405,RPS9-8
56406,RPS9-1
56407,RPS9-5
56408,RPS9-2
56409,ENSG00000272320
56410,RNF175
56411,HOXA11-AS
56412,LINC02289
56413,ENSG00000265678
56414,PLS1
56415,ALDH8A1
56416,LINC01003
56417,ENSG00000261094
56418,ENSG00000260973
56419,CCDC78
56420,ENSG00000289537
56421,LINC02137
56422,LINC02527
56423,MYO15A
56424,SHISA3
56425,KL
56426,XPNPEP1
56427,CCDC22
56428,ODAD3
56429,WDR5B
56430,TRIM41
56431,SLC41A3-AS1
56432,TM6SF1
56433,SLC7A4
56434,ENSG00000288995
56435,ENSG00000285733
56436,ZDHHC15
56437,XPO4
56438,ENSG00000259704
56439,TNNI1
56440,DLEU1
56441,ENSG00000288242
56442,MSH5-7
56443,CCNO
56444,TUBD1
56445,MROH2A
56446,C6orf163
56447,MIR31HG
56448,ENSG00000262228
56449,LY6E
56450,PCDHA3
56451,NEU1-5
56452,NEU1-3
56453,TP53TG1
56454,DCLRE1B
56455,LINC01422
56456,HIRIP3
56457,SDHAF1
56458,ST20-MTHFS
56459,PKD1P5
56460,ENSG00000281348
56461,ATP2A1
56462,LOXL3
56463,FZD5
56464,ZFP62
56465,MRPL20-DT
56466,GLYATL2
56467,FAM171A2
56468,ASB9
56469,ENSG00000289613
56470,ENSG00000285725
56471,KLB
56472,ABHD1
56473,GABBR1-2
56474,VWCE
56475,CEP85L
56476,ENSG00000260197
56477,ODAD4
56478,LINC02240
56479,DCX
56480,KLHL38
56481,ENSG00000261996
56482,PCP2
56483,ENSG00000272541
56484,FRMPD2
56485,FAM27E3
56486,ZNF488
56487,ZNF230-DT
56488,OSBP2
56489,ENSG00000290121
56490,P4HA3
56491,CLDN23-1
56492,LINC00526
56493,ZNF334
56494,LINC01836
56495,TICAM2-AS1
56496,GLIS2
56497,BLOC1S5
56498,HS6ST3
56499,FANCF
56500,WARS2-IT1
56501,ENSG00000268191
56502,ZNF19
56503,FHAD1
56504,ADH4
56505,POLR1H-3
56506,NEFH
56507,ENSG00000228463
56508,MRPL23-AS1
56509,TNKS2-DT
56510,ATF6
56511,TOGARAM2
56512,PIGX
56513,FAM95B1
56514,ENSG00000269226
56515,LINC01152
56516,OCA2-1
56517,MBIP
56518,CNPY2-AS1
56519,DLG1
56520,MAGIX
56521,ENSG00000285599
56522,ENSG00000272153
56523,LINC00092
56524,PRRT1-2
56525,PRRT1-3
56526,ENSG00000267122
56527,MICU3
56528,TSPAN5-DT
56529,ENSG00000286192
56530,ENSG00000286128
56531,CYP2B7P
56532,OVCH2
56533,HEG1
56534,ZNF837
56535,TRPV3
56536,PRRT1-1
56537,ENSG00000256417
56538,WAC
56539,LINC02018-1
56540,LINC02018
56541,BHLHB9
56542,TAF7L
56543,PCDHGA9
56544,EPCAM-DT
56545,ZNF775
56546,SERPINB9P1
56547,LIG4
56548,CCDC144B
56549,CPNE9
56550,TFPT-8
56551,KCNK2
56552,LINC02918
56553,ACVR2B-AS1
56554,DUSP8P5
56555,P2RX5-TAX1BP3
56556,LMLN
56557,ENSG00000253326
56558,FOXD3-AS1
56559,ENSG00000224163
56560,NEU1-2
56561,NEU1
56562,NEU1-6
56563,IGKV2-28
56564,IGKV2-28-1
56565,CEP164P1
56566,MYO1A
56567,VN1R1
56568,FAM86EP
56569,ENSG00000282772
56570,KLC1-AS1
56571,ENSG00000286158
56572,RHOU
56573,RHOU-1
56574,UBE2Q2P1
56575,C6orf15-4
56576,PUSL1
56577,NBDY
56578,LRRC18
56579,CFAP418
56580,RGS17
56581,LINC01612
56582,PCDHB4
56583,KCNT2
56584,ENSG00000234286
56585,PRKACB
56586,LINC01588
56587,ENSG00000286450
56588,GOLGA6L2
56589,CRIM1-DT-1
56590,ENSG00000287878
56591,ENOX2
56592,ENSG00000287591
56593,ZNRD1ASP
56594,ENSG00000272918
56595,H4C8
56596,MUC21-2
56597,PRIMA1-1
56598,ANKRD10-IT1
56599,CPNE8
56600,EIF2AK3-DT
56601,CELF5
56602,H3-7
56603,ENSG00000261586
56604,ENSG00000287609
56605,ENSG00000230392
56606,SMDT1-2
56607,GASK1B-AS1
56608,ENSG00000250771
56609,CYP8B1
56610,DSG4
56611,FAAHP1
56612,WASF1
56613,ZSWIM9
56614,ENSG00000269945
56615,SLC22A25
56616,HLA-DQA2-3
56617,ENSG00000289720
56618,ENSG00000253636
56619,DNAH5
56620,LINC00906
56621,IQCA1
56622,NCF4-1
56623,ZNF710
56624,PRPH2
56625,KATNAL2
56626,RNF7
56627,CCDC160
56628,PPP1R3B-DT
56629,ENSG00000285803
56630,AACSP1
56631,DTX2P1
56632,LINC00930
56633,ENSG00000282464
56634,PRR7-AS1
56635,OPRM1
56636,THAP6
56637,RHBDD1
56638,AGBL3
56639,MAGOH-DT
56640,LINC01176
56641,PRR16
56642,ENSG00000260361
56643,KRTAP10-12
56644,ENSG00000231868
56645,TLE6
56646,CCDC194
56647,SYNRG-1
56648,RITA1
56649,HOXD11
56650,ENSG00000288612
56651,RBM5-AS1
56652,SRL
56653,BHLHE22
56654,RSPH1
56655,PSMD5
56656,ENSG00000271344
56657,VASH2
56658,CLDN10-AS1
56659,TIGD2
56660,ERVFRD-1
56661,TRAM1L1
56662,PINLYP
56663,LINC01707
56664,ENSG00000260986
56665,C5orf63
56666,HPN
56667,ZNF385C
56668,HARBI1
56669,TMEM271
56670,ENSG00000278668
56671,ENSG00000254910
56672,ENSG00000261732
56673,ENSG00000255031
56674,UCKL1-AS1
56675,FAM50B
56676,ENSG00000288748
56677,ZNF546
56678,ZNF546-1
56679,HCG27
56680,ENSG00000269729
56681,ENSG00000287272
56682,FBXL15
56683,ENSG00000281102
56684,ENSG00000272077
56685,ENSG00000276007
56686,POM121B
56687,DDO
56688,ATP13A5
56689,SLITRK4
56690,ZNF16
56691,IFT81
56692,FAM201A
56693,MYLK-AS1
56694,CYP21A2-3
56695,SLC1A1
56696,ZFP57
56697,ENSG00000280994
56698,VSTM5
56699,LINC01347
56700,ENSG00000269823
56701,ENSG00000249319
56702,ZNF398
56703,ART3
56704,CHFR
56705,CNTF
56706,ENSG00000271810
56707,DDX12P
56708,TLL2
56709,EXOC3-AS1
56710,MORF4L2-AS1
56711,RNF182
56712,FREM2
56713,RPS18P9
56714,NPFFR1
56715,ENSG00000272338
56716,ARRDC3-AS1
56717,ENSG00000275601
56718,PABIR3
56719,CCDC7
56720,ZKSCAN2
56721,MOGAT1
56722,MYOZ3
56723,C20orf203
56724,RIMBP3B
56725,ENSG00000288756
56726,ENSG00000289083
56727,ENSG00000267327
56728,OR6D1P
56729,PRANCR
56730,ENSG00000265399
56731,FBXO48
56732,ENSG00000268204
56733,KLF2
56734,CALHM2
56735,AURKC
56736,BCL7A-1
56737,NEFM
56738,PSMD6-AS2
56739,COLCA2
56740,ENSG00000274104
56741,ST6GALNAC3
56742,HCG25-4
56743,AIPL1
56744,YAE1
56745,ZNF404
56746,TBC1D30
56747,ENSG00000253106
56748,ARSK
56749,ENSG00000255459
56750,NEK11
56751,ZNF572
56752,IYD
56753,PPP6C
56754,STARD7-AS1
56755,NRXN2
56756,PGBD1
56757,LINC01560
56758,ENSG00000288752
56759,CBX3P2
56760,ENSG00000261200
56761,TUBAL3
56762,ENSG00000258210
56763,BCL2L2
56764,ANO2
56765,IGHV1-46
56766,CDH4-1
56767,ENSG00000289346
56768,FAXC
56769,CCDC125
56770,ZNF547
56771,ENSG00000259668
56772,LINC01341
56773,ECI1-AS1
56774,VAC14-AS1
56775,FAM200B
56776,IGHV5-51
56777,SYT13
56778,CBARP
56779,C20orf27
56780,KLK12
56781,GUSBP2
56782,STARD4-AS1
56783,GEMIN8
56784,ENSG00000250318
56785,DNAH10OS
56786,TTN-AS1
56787,ARL6
56788,LINC00578
56789,KIAA0408
56790,ITPRIPL1
56791,GPR176
56792,LINC01597
56793,MBTPS2
56794,TCEAL7
56795,EFCAB7
56796,ENSG00000275797
56797,ENSG00000267838
56798,CNRIP1
56799,HBG2
56800,KRT76
56801,ENSG00000286760
56802,METTL6
56803,ENSG00000251569
56804,SLITRK5
56805,IQCD
56806,PIGCP1
56807,ENSG00000288040
56808,NPM2
56809,ZFPM2
56810,NKX6-2
56811,CMKLR2
56812,DGKI
56813,FAM157B
56814,RAB25
56815,ENSG00000289449
56816,PLCH1
56817,ENSG00000260857
56818,ZMYND10
56819,PAX1
56820,SH3GL1P1
56821,CTNS-AS1
56822,LINC02925
56823,VENTX
56824,TMED6
56825,GSK3B-DT
56826,CST2
56827,PCDHB10
56828,IGHV6-1
56829,ACER2
56830,URB1-AS1
56831,TIMM10B
56832,PPARGC1B
56833,RHEBL1
56834,TGFB2-OT1
56835,ESAM-AS1
56836,DUSP19
56837,REM2
56838,TBC1D29P
56839,ENSG00000248362
56840,FOXD3
56841,RP1L1
56842,FOXRED1
